CustomerID,Region,JoinDate,TotalOrders,AvgDelay,SevereDelays,Churn
CUST_00361,Colombo 1-15,2023-12-10,10.0,21.1,2.0,0
CUST_00362,Colombo Suburbs,2023-11-27,8.0,19.75,2.0,0
CUST_00363,Colombo Suburbs,2023-06-03,7.0,13.0,2.0,0
CUST_00364,Colombo Suburbs,2023-08-23,11.0,32.81818181818182,5.0,1
CUST_00365,Galle,2023-06-11,10.0,32.1,5.0,1
CUST_00366,Colombo 1-15,2023-02-07,17.0,24.823529411764707,5.0,0
CUST_00367,Galle,2023-01-05,9.0,26.444444444444443,3.0,1
CUST_00368,Galle,2023-08-23,9.0,34.44444444444444,4.0,1
CUST_00369,Colombo 1-15,2023-11-15,9.0,36.55555555555556,4.0,1
CUST_00370,Colombo 1-15,2023-10-16,12.0,25.0,5.0,0
CUST_00371,Colombo 1-15,2023-02-21,9.0,40.22222222222222,4.0,1
CUST_00372,Colombo 1-15,2023-02-07,5.0,20.4,1.0,0
CUST_00373,Colombo 1-15,2023-10-03,12.0,23.0,2.0,1
CUST_00374,Colombo Suburbs,2023-04-20,14.0,31.0,7.0,1
CUST_00375,Colombo 1-15,2023-09-17,15.0,21.933333333333334,4.0,1
CUST_00376,Colombo 1-15,2023-05-16,9.0,23.333333333333332,3.0,0
CUST_00377,Gampaha,2023-03-09,12.0,16.333333333333332,2.0,0
CUST_00378,Colombo 1-15,2023-06-28,8.0,18.75,1.0,0
CUST_00379,Gampaha,2023-02-05,10.0,22.7,2.0,1
CUST_00380,Colombo 1-15,2023-05-06,4.0,26.0,2.0,1
CUST_00381,Colombo 1-15,2023-07-09,10.0,39.1,5.0,1
CUST_00382,Colombo Suburbs,2023-05-26,6.0,29.0,2.0,0
CUST_00383,Colombo Suburbs,2023-03-22,5.0,38.2,2.0,0
CUST_00384,Gampaha,2023-08-13,12.0,26.916666666666668,6.0,1
CUST_00385,Kandy,2023-10-06,8.0,29.875,4.0,1
CUST_00386,Gampaha,2023-12-27,8.0,24.375,3.0,1
CUST_00387,Colombo 1-15,2023-06-04,10.0,21.0,3.0,1
CUST_00388,Colombo 1-15,2023-11-10,10.0,24.0,3.0,1
CUST_00389,Kandy,2023-12-01,4.0,25.25,1.0,1
CUST_00390,Gampaha,2023-09-28,13.0,17.0,2.0,1
CUST_00391,Galle,2023-01-05,8.0,16.0,2.0,0
CUST_00392,Colombo Suburbs,2023-12-08,11.0,22.0,3.0,1
CUST_00393,Colombo 1-15,2023-10-11,11.0,23.0,2.0,1
CUST_00394,Kandy,2023-06-03,9.0,34.55555555555556,3.0,1
CUST_00395,Colombo 1-15,2023-12-06,9.0,45.333333333333336,6.0,1
CUST_00396,Galle,2023-02-23,5.0,5.6,0.0,0
CUST_00397,Gampaha,2023-03-10,6.0,24.833333333333332,3.0,1
CUST_00398,Colombo Suburbs,2023-05-16,7.0,18.142857142857142,2.0,1
CUST_00399,Kandy,2023-03-01,7.0,28.285714285714285,2.0,1
CUST_00400,Kandy,2023-02-24,6.0,19.0,0.0,0
CUST_00401,Colombo 1-15,2023-10-11,5.0,21.0,1.0,0
CUST_00402,Galle,2023-03-21,10.0,22.7,3.0,1
CUST_00403,Colombo Suburbs,2023-05-20,6.0,41.5,4.0,1
CUST_00404,Gampaha,2023-05-25,12.0,23.75,4.0,1
CUST_00405,Colombo 1-15,2023-11-06,14.0,24.857142857142858,4.0,0
CUST_00406,Gampaha,2023-04-18,12.0,18.083333333333332,1.0,0
CUST_00407,Colombo 1-15,2023-06-25,8.0,9.5,1.0,1
CUST_00408,Colombo 1-15,2023-04-15,11.0,28.272727272727273,5.0,1
CUST_00409,Galle,2023-12-18,10.0,33.1,6.0,1
CUST_00410,Colombo 1-15,2023-11-21,5.0,19.6,2.0,1
CUST_00411,Colombo 1-15,2023-05-16,10.0,26.7,5.0,1
CUST_00412,Galle,2023-09-16,6.0,20.166666666666668,1.0,0
CUST_00413,Galle,2023-09-08,9.0,42.666666666666664,5.0,1
CUST_00414,Colombo Suburbs,2023-05-09,8.0,33.125,4.0,1
CUST_00415,Colombo Suburbs,2023-01-27,8.0,30.0,4.0,1
CUST_00416,Colombo Suburbs,2023-02-17,8.0,32.25,6.0,1
CUST_00417,Colombo 1-15,2023-11-21,5.0,24.2,2.0,1
CUST_00418,Colombo 1-15,2023-08-05,7.0,33.0,3.0,1
CUST_00419,Colombo Suburbs,2023-05-22,8.0,43.625,4.0,1
CUST_00420,Kandy,2023-01-23,14.0,24.857142857142858,5.0,1
CUST_00421,Kandy,2023-01-02,8.0,29.875,2.0,1
CUST_00422,Kandy,2023-06-20,11.0,18.181818181818183,1.0,1
CUST_00423,Colombo 1-15,2023-03-08,8.0,15.125,0.0,0
CUST_00424,Colombo Suburbs,2023-11-23,10.0,29.2,3.0,1
CUST_00425,Colombo 1-15,2023-05-15,11.0,22.09090909090909,3.0,1
CUST_00426,Colombo Suburbs,2023-03-24,0.0,0.0,0.0,0
CUST_00427,Colombo Suburbs,2023-08-15,4.0,13.0,0.0,0
CUST_00428,Gampaha,2023-10-10,9.0,13.333333333333334,1.0,0
CUST_00429,Colombo 1-15,2023-12-28,2.0,41.5,1.0,1
CUST_00430,Colombo 1-15,2023-08-07,9.0,36.44444444444444,5.0,1
CUST_00431,Colombo 1-15,2023-10-15,15.0,20.2,3.0,1
CUST_00432,Kandy,2023-01-05,12.0,31.25,4.0,1
CUST_00433,Colombo Suburbs,2023-02-27,6.0,22.5,1.0,0
CUST_00434,Colombo 1-15,2023-02-08,4.0,38.25,2.0,1
CUST_00435,Colombo 1-15,2023-12-20,7.0,36.857142857142854,3.0,1
CUST_00436,Kandy,2023-03-18,7.0,11.285714285714286,0.0,0
CUST_00437,Colombo 1-15,2023-10-07,4.0,7.75,1.0,1
CUST_00438,Gampaha,2023-01-19,14.0,27.357142857142858,5.0,1
CUST_00439,Kandy,2023-07-09,9.0,43.666666666666664,6.0,1
CUST_00440,Colombo 1-15,2023-10-26,8.0,33.125,3.0,1
CUST_00441,Colombo 1-15,2023-10-10,9.0,18.666666666666668,3.0,1
CUST_00442,Galle,2023-03-17,5.0,16.8,1.0,0
CUST_00443,Colombo 1-15,2023-08-09,11.0,29.09090909090909,3.0,1
CUST_00444,Colombo 1-15,2023-03-07,12.0,26.0,5.0,1
CUST_00445,Gampaha,2023-01-22,11.0,31.272727272727273,3.0,1
CUST_00446,Galle,2023-06-07,9.0,25.444444444444443,3.0,1
CUST_00447,Galle,2023-07-06,7.0,32.57142857142857,3.0,1
CUST_00448,Kandy,2023-01-21,5.0,37.0,3.0,1
CUST_00449,Colombo 1-15,2023-07-03,15.0,22.266666666666666,6.0,1
CUST_00450,Colombo 1-15,2023-04-18,7.0,43.42857142857143,6.0,1
CUST_00451,Kandy,2023-12-16,3.0,27.666666666666668,1.0,0
CUST_00452,Colombo Suburbs,2023-05-08,10.0,28.2,5.0,1
CUST_00453,Colombo Suburbs,2023-12-08,13.0,25.153846153846153,4.0,1
CUST_00454,Galle,2023-02-22,6.0,27.833333333333332,2.0,0
CUST_00455,Colombo 1-15,2023-07-01,12.0,39.75,7.0,1
CUST_00456,Colombo Suburbs,2023-10-14,5.0,19.2,1.0,1
CUST_00457,Colombo 1-15,2023-07-28,4.0,23.5,1.0,1
CUST_00458,Colombo Suburbs,2023-11-14,2.0,31.5,1.0,0
CUST_00459,Colombo 1-15,2023-03-21,5.0,19.6,0.0,0
CUST_00460,Colombo 1-15,2023-05-02,4.0,29.75,1.0,0
CUST_00461,Colombo 1-15,2023-03-25,3.0,21.333333333333332,1.0,0
CUST_00462,Colombo Suburbs,2023-04-01,5.0,29.8,2.0,1
CUST_00463,Kandy,2023-07-31,8.0,26.75,2.0,0
CUST_00464,Colombo Suburbs,2023-01-13,12.0,33.583333333333336,6.0,1
CUST_00465,Galle,2023-04-02,9.0,26.333333333333332,2.0,0
CUST_00466,Colombo 1-15,2023-06-20,8.0,23.5,4.0,0
CUST_00467,Colombo 1-15,2023-07-30,9.0,23.11111111111111,2.0,0
CUST_00468,Gampaha,2023-12-09,7.0,24.857142857142858,2.0,1
CUST_00469,Colombo 1-15,2023-05-08,13.0,22.23076923076923,4.0,0
CUST_00470,Galle,2023-05-17,7.0,32.0,4.0,1
CUST_00471,Colombo 1-15,2023-03-23,13.0,24.615384615384617,5.0,0
CUST_00472,Galle,2023-12-26,8.0,29.0,5.0,1
CUST_00473,Colombo 1-15,2023-02-25,10.0,26.6,2.0,0
CUST_00474,Gampaha,2023-07-15,3.0,32.666666666666664,1.0,0
CUST_00475,Colombo Suburbs,2023-01-20,6.0,27.333333333333332,3.0,0
CUST_00476,Galle,2023-08-29,14.0,40.0,6.0,1
CUST_00477,Colombo 1-15,2023-04-24,9.0,14.444444444444445,1.0,0
CUST_00478,Colombo Suburbs,2023-04-13,7.0,27.428571428571427,3.0,0
CUST_00479,Galle,2023-08-24,9.0,29.11111111111111,3.0,1
CUST_00480,Colombo Suburbs,2023-06-29,6.0,46.0,3.0,1
CUST_00481,Colombo Suburbs,2023-06-06,8.0,20.75,2.0,0
CUST_00482,Colombo Suburbs,2023-04-27,3.0,14.333333333333334,0.0,0
CUST_00483,Colombo Suburbs,2023-04-25,11.0,25.636363636363637,2.0,1
CUST_00484,Colombo Suburbs,2023-01-13,10.0,27.5,4.0,1
CUST_00485,Colombo Suburbs,2023-12-04,6.0,22.333333333333332,2.0,1
CUST_00486,Galle,2023-04-09,10.0,28.4,4.0,1
CUST_00487,Colombo 1-15,2023-07-24,10.0,22.7,4.0,1
CUST_00488,Colombo 1-15,2023-06-18,8.0,39.0,5.0,1
CUST_00489,Galle,2023-05-23,5.0,21.6,1.0,0
CUST_00490,Gampaha,2023-02-05,8.0,36.75,4.0,1
CUST_00491,Colombo Suburbs,2023-05-23,5.0,30.8,1.0,1
CUST_00492,Colombo Suburbs,2023-06-29,8.0,38.5,4.0,1
CUST_00493,Colombo 1-15,2023-11-25,9.0,31.444444444444443,5.0,1
CUST_00494,Colombo 1-15,2023-09-18,4.0,13.5,0.0,0
CUST_00495,Colombo Suburbs,2023-07-24,5.0,26.6,2.0,0
CUST_00496,Colombo 1-15,2023-12-14,8.0,37.25,4.0,1
CUST_00497,Colombo Suburbs,2023-10-02,10.0,24.3,3.0,0
CUST_00498,Colombo 1-15,2023-06-19,4.0,18.25,1.0,0
CUST_00499,Galle,2023-01-15,3.0,13.0,0.0,1
CUST_00500,Galle,2023-03-01,6.0,18.0,1.0,0
CUST_00501,Colombo Suburbs,2023-05-14,14.0,29.142857142857142,6.0,1
CUST_00502,Colombo Suburbs,2023-04-02,9.0,25.88888888888889,3.0,1
CUST_00503,Colombo 1-15,2023-10-25,7.0,10.428571428571429,0.0,0
CUST_00504,Gampaha,2023-05-16,5.0,33.8,2.0,1
CUST_00505,Colombo Suburbs,2023-01-20,9.0,24.88888888888889,4.0,1
CUST_00506,Colombo 1-15,2023-02-25,9.0,19.77777777777778,2.0,1
CUST_00507,Galle,2023-11-02,11.0,32.27272727272727,5.0,1
CUST_00508,Gampaha,2023-08-11,10.0,18.9,2.0,1
CUST_00509,Galle,2023-06-26,8.0,35.5,3.0,1
CUST_00510,Kandy,2023-06-10,9.0,37.55555555555556,4.0,1
CUST_00511,Colombo Suburbs,2023-08-12,10.0,25.3,2.0,1
CUST_00512,Colombo Suburbs,2023-11-07,11.0,27.727272727272727,5.0,1
CUST_00513,Galle,2023-09-19,9.0,26.77777777777778,3.0,0
CUST_00514,Gampaha,2023-03-01,6.0,22.833333333333332,1.0,0
CUST_00515,Colombo 1-15,2023-07-17,2.0,27.5,0.0,0
CUST_00516,Colombo 1-15,2023-10-23,7.0,36.857142857142854,3.0,1
CUST_00517,Colombo 1-15,2023-04-08,5.0,25.0,2.0,0
CUST_00518,Gampaha,2023-05-11,8.0,23.625,2.0,0
CUST_00519,Galle,2023-01-23,6.0,19.333333333333332,1.0,0
CUST_00520,Colombo 1-15,2023-12-29,11.0,31.272727272727273,6.0,1
CUST_00521,Colombo Suburbs,2023-08-12,7.0,14.428571428571429,1.0,0
CUST_00522,Colombo 1-15,2023-01-01,5.0,27.2,1.0,1
CUST_00523,Galle,2023-09-24,10.0,27.3,3.0,1
CUST_00524,Gampaha,2023-10-03,10.0,37.1,5.0,1
CUST_00525,Gampaha,2023-12-18,9.0,32.666666666666664,3.0,1
CUST_00526,Colombo Suburbs,2023-12-10,13.0,33.38461538461539,7.0,1
CUST_00527,Colombo Suburbs,2023-04-11,6.0,27.5,2.0,1
CUST_00528,Colombo 1-15,2023-07-06,8.0,25.875,2.0,0
CUST_00529,Colombo 1-15,2023-08-09,8.0,15.5,1.0,0
CUST_00530,Gampaha,2023-02-05,6.0,25.5,1.0,1
CUST_00531,Gampaha,2023-12-07,11.0,21.09090909090909,4.0,1
CUST_00532,Galle,2023-06-19,3.0,31.333333333333332,1.0,1
CUST_00533,Galle,2023-11-16,7.0,21.142857142857142,3.0,1
CUST_00534,Colombo Suburbs,2023-06-10,10.0,33.9,4.0,1
CUST_00535,Kandy,2023-12-06,8.0,19.375,2.0,0
CUST_00536,Galle,2023-03-05,7.0,16.714285714285715,0.0,0
CUST_00537,Gampaha,2023-06-03,8.0,24.625,2.0,0
CUST_00538,Colombo 1-15,2023-09-17,9.0,25.0,3.0,1
CUST_00539,Colombo Suburbs,2023-06-08,6.0,28.666666666666668,3.0,1
CUST_00540,Colombo 1-15,2023-12-08,8.0,28.875,4.0,1
CUST_00541,Galle,2023-07-29,5.0,21.8,2.0,1
CUST_00542,Colombo Suburbs,2023-06-17,9.0,35.111111111111114,3.0,1
CUST_00543,Colombo 1-15,2023-07-26,3.0,37.0,1.0,1
CUST_00544,Colombo Suburbs,2023-12-23,10.0,21.5,3.0,1
CUST_00545,Colombo Suburbs,2023-06-01,10.0,21.1,5.0,0
CUST_00546,Colombo 1-15,2023-10-11,4.0,19.25,2.0,1
CUST_00547,Colombo 1-15,2023-03-07,2.0,42.0,2.0,1
CUST_00548,Colombo Suburbs,2023-04-09,7.0,36.0,2.0,0
CUST_00549,Colombo Suburbs,2023-08-04,7.0,12.857142857142858,1.0,0
CUST_00550,Kandy,2023-12-07,7.0,17.285714285714285,1.0,0
CUST_00551,Colombo Suburbs,2023-07-14,6.0,20.333333333333332,1.0,0
CUST_00552,Gampaha,2023-12-13,10.0,29.7,4.0,1
CUST_00553,Colombo Suburbs,2023-03-31,5.0,13.8,0.0,0
CUST_00554,Colombo Suburbs,2023-11-12,1.0,30.0,0.0,0
CUST_00555,Gampaha,2023-10-19,9.0,18.666666666666668,3.0,1
CUST_00556,Colombo Suburbs,2023-06-04,7.0,25.0,2.0,0
CUST_00557,Colombo 1-15,2023-07-27,11.0,28.0,3.0,1
CUST_00558,Colombo 1-15,2023-10-08,5.0,27.0,2.0,0
CUST_00559,Kandy,2023-01-01,7.0,36.0,3.0,1
CUST_00560,Colombo Suburbs,2023-06-05,3.0,1.6666666666666667,0.0,0
CUST_00561,Kandy,2023-05-27,6.0,28.5,3.0,1
CUST_00562,Colombo 1-15,2023-04-18,8.0,32.625,4.0,1
CUST_00563,Colombo 1-15,2023-08-09,2.0,17.0,0.0,0
CUST_00564,Colombo 1-15,2023-10-24,6.0,26.666666666666668,2.0,0
CUST_00565,Colombo 1-15,2023-11-07,6.0,19.166666666666668,1.0,1
CUST_00566,Colombo Suburbs,2023-12-02,8.0,43.875,5.0,1
CUST_00567,Colombo 1-15,2023-06-14,17.0,26.235294117647058,5.0,1
CUST_00568,Colombo Suburbs,2023-08-27,2.0,13.5,0.0,0
CUST_00569,Galle,2023-08-15,9.0,17.22222222222222,2.0,0
CUST_00570,Colombo 1-15,2023-08-15,9.0,32.55555555555556,3.0,1
CUST_00571,Colombo Suburbs,2023-12-12,6.0,25.166666666666668,2.0,0
CUST_00572,Kandy,2023-04-20,8.0,47.0,6.0,1
CUST_00573,Colombo 1-15,2023-09-19,4.0,24.25,2.0,1
CUST_00574,Colombo Suburbs,2023-08-31,8.0,21.5,3.0,0
CUST_00575,Gampaha,2023-03-28,4.0,20.5,1.0,0
CUST_00576,Galle,2023-12-04,7.0,14.142857142857142,1.0,0
CUST_00577,Colombo 1-15,2023-02-13,5.0,63.8,3.0,1
CUST_00578,Galle,2023-05-26,14.0,25.5,5.0,1
CUST_00579,Colombo Suburbs,2023-09-21,8.0,44.25,6.0,1
CUST_00580,Colombo 1-15,2023-12-06,9.0,25.444444444444443,3.0,1
CUST_00581,Colombo Suburbs,2023-11-21,4.0,34.25,2.0,1
CUST_00582,Galle,2023-11-14,6.0,8.333333333333334,0.0,0
CUST_00583,Colombo Suburbs,2023-06-21,3.0,32.666666666666664,1.0,0
CUST_00584,Colombo 1-15,2023-02-17,5.0,17.2,1.0,1
CUST_00585,Colombo Suburbs,2023-05-01,9.0,30.555555555555557,4.0,1
CUST_00586,Colombo 1-15,2023-12-11,8.0,37.625,5.0,1
CUST_00587,Colombo 1-15,2023-06-08,8.0,24.5,3.0,0
CUST_00588,Colombo 1-15,2023-04-26,7.0,46.857142857142854,5.0,0
CUST_00589,Colombo 1-15,2023-04-12,7.0,18.142857142857142,1.0,0
CUST_00590,Colombo 1-15,2023-03-17,7.0,15.0,2.0,0
CUST_00591,Colombo 1-15,2023-01-13,10.0,30.6,4.0,1
CUST_00592,Colombo Suburbs,2023-01-24,8.0,41.75,5.0,1
CUST_00593,Colombo 1-15,2023-05-06,15.0,25.8,4.0,1
CUST_00594,Colombo 1-15,2023-09-01,8.0,20.5,2.0,1
CUST_00595,Gampaha,2023-11-09,8.0,26.5,3.0,1
CUST_00596,Colombo Suburbs,2023-02-07,6.0,16.166666666666668,0.0,0
CUST_00597,Colombo Suburbs,2023-08-22,10.0,20.0,3.0,0
CUST_00598,Colombo 1-15,2023-08-01,11.0,28.272727272727273,3.0,0
CUST_00599,Colombo 1-15,2023-11-19,4.0,10.25,0.0,0
CUST_00600,Colombo 1-15,2023-10-22,4.0,50.25,2.0,1
CUST_00601,Colombo 1-15,2023-04-10,7.0,20.285714285714285,2.0,1
CUST_00602,Colombo 1-15,2023-12-23,6.0,19.833333333333332,1.0,0
CUST_00603,Colombo 1-15,2023-07-16,10.0,24.3,3.0,0
CUST_00604,Colombo 1-15,2023-09-11,5.0,30.6,3.0,0
CUST_00605,Colombo 1-15,2023-07-24,7.0,18.0,2.0,1
CUST_00606,Colombo Suburbs,2023-05-05,6.0,25.5,2.0,1
CUST_00607,Colombo 1-15,2023-03-17,7.0,21.142857142857142,1.0,0
CUST_00608,Colombo 1-15,2023-12-02,3.0,22.333333333333332,1.0,0
CUST_00609,Colombo Suburbs,2023-12-19,9.0,21.77777777777778,1.0,0
CUST_00610,Colombo Suburbs,2023-01-03,5.0,35.6,2.0,1
CUST_00611,Colombo 1-15,2023-02-24,9.0,25.0,3.0,1
CUST_00612,Kandy,2023-08-06,4.0,26.75,2.0,0
CUST_00613,Colombo Suburbs,2023-04-23,9.0,34.77777777777778,2.0,1
CUST_00614,Colombo 1-15,2023-04-01,9.0,16.88888888888889,1.0,0
CUST_00615,Gampaha,2023-12-23,6.0,25.5,2.0,0
CUST_00616,Galle,2023-09-23,8.0,27.125,4.0,0
CUST_00617,Colombo 1-15,2023-08-26,7.0,18.142857142857142,1.0,1
CUST_00618,Colombo 1-15,2023-01-26,3.0,17.333333333333332,0.0,0
CUST_00619,Gampaha,2023-10-13,5.0,21.8,1.0,0
CUST_00620,Kandy,2023-05-08,11.0,23.454545454545453,4.0,1
CUST_00621,Colombo 1-15,2023-03-04,8.0,29.5,3.0,1
CUST_00622,Colombo 1-15,2023-08-22,10.0,24.3,3.0,1
CUST_00623,Colombo 1-15,2023-03-10,8.0,27.375,1.0,0
CUST_00624,Colombo Suburbs,2023-08-26,5.0,27.0,1.0,0
CUST_00625,Colombo Suburbs,2023-12-08,6.0,24.333333333333332,1.0,0
CUST_00626,Colombo 1-15,2023-09-29,3.0,24.0,1.0,0
CUST_00627,Colombo Suburbs,2023-10-14,8.0,6.625,0.0,0
CUST_00628,Kandy,2023-11-01,9.0,16.88888888888889,1.0,0
CUST_00629,Colombo 1-15,2023-06-12,6.0,30.5,3.0,1
CUST_00630,Colombo 1-15,2023-08-15,5.0,18.8,2.0,0
CUST_00631,Kandy,2023-11-10,4.0,40.5,2.0,1
CUST_00632,Gampaha,2023-09-16,6.0,30.333333333333332,2.0,0
CUST_00633,Colombo Suburbs,2023-08-07,8.0,19.625,2.0,1
CUST_00634,Colombo Suburbs,2023-10-08,5.0,32.0,2.0,1
CUST_00635,Colombo 1-15,2023-08-17,6.0,33.166666666666664,3.0,1
CUST_00636,Colombo Suburbs,2023-03-23,6.0,23.333333333333332,3.0,1
CUST_00637,Colombo Suburbs,2023-09-01,8.0,27.375,1.0,0
CUST_00638,Colombo 1-15,2023-08-19,6.0,19.833333333333332,2.0,1
CUST_00639,Colombo 1-15,2023-05-13,10.0,27.5,5.0,1
CUST_00640,Colombo 1-15,2023-05-07,16.0,21.625,4.0,1
CUST_00641,Colombo 1-15,2023-11-23,8.0,31.875,4.0,1
CUST_00642,Colombo 1-15,2023-05-22,7.0,16.857142857142858,2.0,1
CUST_00643,Colombo 1-15,2023-09-24,3.0,23.666666666666668,1.0,1
CUST_00644,Colombo 1-15,2023-09-06,4.0,27.5,2.0,0
CUST_00645,Colombo 1-15,2023-11-17,3.0,24.666666666666668,1.0,1
CUST_00646,Gampaha,2023-05-03,4.0,20.25,0.0,0
CUST_00647,Colombo Suburbs,2023-05-21,4.0,12.75,1.0,0
CUST_00648,Colombo Suburbs,2023-08-14,9.0,22.333333333333332,2.0,1
CUST_00649,Kandy,2023-02-09,8.0,16.375,2.0,0
CUST_00650,Colombo Suburbs,2024-01-01,1.0,82.0,1.0,1
CUST_00651,Colombo 1-15,2023-05-27,8.0,23.0,0.0,0
CUST_00652,Colombo Suburbs,2023-05-01,7.0,22.142857142857142,2.0,0
CUST_00653,Colombo Suburbs,2023-05-20,7.0,24.571428571428573,2.0,1
CUST_00654,Kandy,2023-06-21,9.0,21.0,3.0,0
CUST_00655,Colombo Suburbs,2023-06-13,9.0,14.333333333333334,2.0,1
CUST_00656,Colombo 1-15,2023-10-04,5.0,27.4,2.0,1
CUST_00657,Colombo 1-15,2023-02-11,4.0,17.75,0.0,0
CUST_00658,Colombo 1-15,2023-03-12,7.0,18.428571428571427,2.0,1
CUST_00659,Colombo Suburbs,2023-03-19,8.0,21.875,3.0,0
CUST_00660,Colombo Suburbs,2023-04-29,6.0,21.666666666666668,2.0,1
CUST_00661,Colombo 1-15,2023-07-16,3.0,22.333333333333332,1.0,1
CUST_00662,Galle,2023-12-22,4.0,21.25,1.0,0
CUST_00663,Colombo Suburbs,2023-03-20,10.0,18.8,3.0,0
CUST_00664,Colombo 1-15,2023-12-28,1.0,0.0,0.0,0
CUST_00665,Colombo 1-15,2023-04-20,6.0,19.833333333333332,0.0,0
CUST_00666,Colombo 1-15,2023-02-02,18.0,24.333333333333332,6.0,1
CUST_00667,Colombo 1-15,2023-08-01,7.0,18.285714285714285,2.0,0
CUST_00668,Colombo 1-15,2023-07-28,4.0,35.25,2.0,1
CUST_00669,Colombo 1-15,2023-06-19,9.0,24.555555555555557,2.0,0
CUST_00670,Colombo 1-15,2023-10-05,7.0,30.285714285714285,3.0,1
CUST_00671,Colombo 1-15,2023-08-27,6.0,14.833333333333334,0.0,0
CUST_00672,Gampaha,2023-08-01,6.0,16.166666666666668,1.0,0
CUST_00673,Colombo 1-15,2023-02-01,10.0,18.8,2.0,0
CUST_00674,Colombo Suburbs,2023-04-16,5.0,23.8,2.0,0
CUST_00675,Colombo Suburbs,2023-08-04,9.0,21.88888888888889,3.0,0
CUST_00676,Galle,2023-07-19,9.0,27.77777777777778,3.0,1
CUST_00677,Colombo 1-15,2023-10-27,7.0,14.142857142857142,1.0,0
CUST_00678,Colombo 1-15,2023-12-23,5.0,24.6,1.0,1
CUST_00679,Galle,2023-01-11,7.0,16.857142857142858,1.0,0
CUST_00680,Gampaha,2023-10-22,9.0,33.888888888888886,5.0,1
CUST_00681,Gampaha,2023-07-14,7.0,31.0,3.0,1
CUST_00682,Colombo 1-15,2023-09-02,4.0,32.5,2.0,1
CUST_00683,Colombo 1-15,2023-01-04,4.0,9.5,0.0,0
CUST_00684,Colombo Suburbs,2023-06-30,5.0,43.8,3.0,1
CUST_00685,Galle,2023-06-02,6.0,24.833333333333332,2.0,1
CUST_00686,Colombo Suburbs,2023-07-19,7.0,31.0,4.0,1
CUST_00687,Colombo Suburbs,2023-08-03,7.0,18.714285714285715,1.0,0
CUST_00688,Colombo 1-15,2023-10-03,6.0,22.5,2.0,1
CUST_00689,Kandy,2023-10-07,4.0,26.25,1.0,0
CUST_00690,Colombo 1-15,2023-11-05,5.0,37.6,3.0,1
CUST_00691,Colombo 1-15,2023-04-23,9.0,35.111111111111114,4.0,1
CUST_00692,Colombo Suburbs,2023-09-07,7.0,32.714285714285715,3.0,1
CUST_00693,Colombo Suburbs,2023-04-23,8.0,20.0,2.0,1
CUST_00694,Colombo 1-15,2023-05-20,9.0,28.11111111111111,3.0,1
CUST_00695,Colombo 1-15,2023-08-12,7.0,16.142857142857142,1.0,0
CUST_00696,Colombo Suburbs,2023-09-06,3.0,12.666666666666666,0.0,0
CUST_00697,Colombo 1-15,2023-01-15,5.0,23.2,2.0,0
CUST_00698,Colombo Suburbs,2023-07-19,7.0,20.428571428571427,1.0,0
CUST_00699,Colombo 1-15,2023-06-22,7.0,25.571428571428573,2.0,0
CUST_00700,Colombo Suburbs,2023-12-09,7.0,46.57142857142857,4.0,1
CUST_00701,Colombo Suburbs,2023-12-14,3.0,3.3333333333333335,0.0,0
CUST_00702,Colombo 1-15,2023-07-27,7.0,21.428571428571427,2.0,0
CUST_00703,Colombo 1-15,2023-03-26,5.0,22.6,1.0,1
CUST_00704,Colombo 1-15,2023-08-28,6.0,22.0,2.0,1
CUST_00705,Colombo 1-15,2023-03-07,13.0,31.46153846153846,6.0,1
CUST_00706,Galle,2023-11-15,3.0,15.666666666666666,0.0,0
CUST_00707,Colombo 1-15,2023-10-01,3.0,39.333333333333336,1.0,1
CUST_00708,Gampaha,2023-01-14,4.0,5.25,0.0,0
CUST_00709,Colombo 1-15,2023-07-21,11.0,18.545454545454547,3.0,0
CUST_00710,Colombo Suburbs,2023-10-31,4.0,41.0,2.0,1
CUST_00711,Kandy,2023-10-16,13.0,20.923076923076923,3.0,0
CUST_00712,Colombo Suburbs,2023-12-06,7.0,14.142857142857142,0.0,0
CUST_00713,Colombo Suburbs,2023-01-14,9.0,21.0,2.0,0
CUST_00714,Colombo Suburbs,2023-02-12,4.0,23.25,1.0,0
CUST_00715,Colombo 1-15,2023-11-26,4.0,30.75,3.0,1
CUST_00716,Galle,2023-08-08,5.0,26.2,2.0,1
CUST_00717,Gampaha,2023-03-11,2.0,13.0,0.0,0
CUST_00718,Galle,2023-08-25,12.0,19.666666666666668,3.0,1
CUST_00719,Colombo 1-15,2023-04-04,7.0,19.428571428571427,2.0,0
CUST_00720,Kandy,2023-01-26,2.0,30.5,1.0,0
CUST_00721,Galle,2023-05-14,5.0,35.0,3.0,1
CUST_00722,Colombo 1-15,2023-07-14,7.0,24.571428571428573,3.0,1
CUST_00723,Colombo 1-15,2023-06-17,7.0,31.714285714285715,4.0,1
CUST_00724,Kandy,2023-04-19,7.0,22.857142857142858,3.0,1
CUST_00725,Colombo Suburbs,2023-08-21,3.0,6.666666666666667,0.0,0
CUST_00726,Gampaha,2023-06-17,3.0,27.0,0.0,1
CUST_00727,Colombo 1-15,2023-06-22,6.0,26.166666666666668,1.0,1
CUST_00728,Kandy,2023-07-14,8.0,41.5,4.0,1
CUST_00729,Colombo 1-15,2023-05-23,9.0,24.555555555555557,4.0,1
